pecha_text_id,id,text_id
5Juw2fOIdCmhlOTw1gI8x,64b5ae0e-b5ee-4256-86e0-26fab58c0fcf,4cbd6df9-5cf6-4b42-bd17-ec0c6b6a14c9
kp48tUOvzOuhmgUEb9daB,b26f32c5-4f55-4078-bca4-ef254e722bdb,b48a45e9-cc13-4bf0-b74e-7fbc7b177364
9sxbv8KZDpgKInPjKvSZH,e66e0da9-1dba-4be8-9b8b-bdc3858fefad,17f066bf-9b5a-4f03-b872-30b5cb4e18cc
M8ggv3WAX6yKem1jVhuuT,bf44d634-d0fe-4f68-b370-339d04b05df8,3f289e25-0937-4679-ba60-dea2c245e7a8
RT2LXAgasrXr9ZHFZz2c8,883465a1-809e-48d2-9c04-4ad2a4d9f83b,f9c94b59-3466-4e71-8b04-3da21fbe9743
iT7aQ3BgzbQ8fRoAwm43M,1e070051-0717-48fd-a183-a36810100c3d,aa48d085-4ea7-4fe5-b65b-768dd4132058
Y46dmsFqIKHytW1yRpFhR,fc3bf491-acd3-4d3a-99f2-cb6cf1eb472c,021b6b87-6f90-42cf-91b8-ec6c224e4524
q4sSkpGYe83fXHRFfswrj,311cf6b4-f843-4ecd-b00a-e391fce5ed47,bf63351a-3c56-4922-a680-f2644c84763e
dfuTvopTprmRpoR6uR2A0,1cd3293f-a816-4671-a562-eb701b3a648b,2161da7a-3564-46ce-b2b0-88c889e74acf
cVNkCIDACKomz3goGsHEZ,1974f608-0571-4e40-b076-1e5399477617,d645f733-f2af-47fc-9f32-12a8079c1500
pCtZTxmIopoJICI4pfxvX,a5f43ff5-3e84-4993-b325-384b5f80b914,6a8d7e21-2ef8-4a18-8300-35907ca3012c
MF9ODhljPqu7PVzLHJPbg,e66c81f4-2195-461e-bc28-b1a2ed00719e,6fcbef9b-edfd-45b7-b148-a55432e388e1
Xrqq0snPVDfneudygHCBZ,6f03d153-05e6-4ded-a744-c6f728cf50c8,3674f334-8ede-4e40-b0ed-9900a4cc50f8
q2GTZdWf7nO4y2UTovBLs,7e3e855e-0490-4dd8-a875-c13574bcff52,9cb0284e-14d8-42ab-9fc5-11b840adc3f8
Cs9bkuFcjWDpoLZKbqfYf,cf2d24d0-9833-40ba-a8f6-892003c84033,f9207520-c8de-468b-9b93-0d47ff58eb44
wQXgl6dChl6gzYld7co0a,187cdffb-ccd9-41ed-9f51-37ff246ec19b,11667e7d-1f0f-43ed-891a-7718f777f7fa
mAlnf6WYlk1tWD0FroQy1,d970bd4f-60c5-4714-8b0a-77526d8a067c,ce67975d-216d-48ff-bade-a72b04e6c3a5
2pgEviYDebm8uxIdPdkMi,8abbd4d4-d47d-4346-bdf2-49349f40ec53,8983d4d1-44de-4070-920d-cc2c135f946a
sewRKDInNlUZ8h7WIWxtt,bfb859a8-d301-48ae-be72-6916df8f718f,e838d2da-3fa9-4c07-9387-14ab2e80e344
t5RQWeq2TOWXe7vg2TiP7,e0845311-e035-49e0-b838-ef3202622ce3,1989dc8a-50e3-40ee-a343-3469de881c85
A33VTa34aVA55CnjnOMpP,d9273971-314a-49db-ad43-78548e8751bf,221c0d51-a9bd-4b34-89ec-f8d0bdf81360
EGxXwmU2BDvjoihKjnLDW,dd6fa838-6ba6-4ceb-9305-d9e45b6af5ec,8dd5563b-d7dc-4d57-903a-68b05a5f206b
ke7OpW9N56iDgaUFOIhLv,89db8a07-8b3b-4b91-8780-68f961335cfc,e888fbac-8224-4a45-a32e-68db0ef0ce26
nKLftwWbvswD7ZwRqZl5z,2f0feaad-197e-4f37-aae0-1618ea96b25b,af67459c-8990-4b86-99a9-8171e308af84
rNg1WGrV4zVQoVdGv4h1L,e167929f-87ee-4679-8780-ac864f27873f,6c01b37f-c027-409a-ba9a-af99feb3efb9
mo43kfRd131eyrCIMNzlm,d73d142d-d22e-46e8-84b2-5b97270bb3d5,83b46873-1e6a-40a6-aafb-29d359a9d73f
VENZEQPdsic5XAXOEWDIL,46dc29fc-fb76-4e0d-8431-cd639ccf2e04,65c1e3ff-aeca-41ff-8c53-77909744d23c
WWvJE60KfiJqSqFrNzO8E,f2a9e9a8-2017-430e-a609-9aea345d2a06,5c54dc73-694a-4dbc-8700-86b3f50913c8
leUv6f8pkflkArG40j9Ha,79174d37-6a18-4160-8c0a-49645c93ddbb,89ae9604-6035-4f1b-9479-898185b80694
mJVCtbeXvVGFfHoku7pct,33ead957-0665-4b36-aca0-69b49748cdca,406d3c84-2971-44bd-ab78-b1da7423f841
hurFluEnaeQL8SzXg6Lpe,41c05fcc-6525-4ea0-a2dc-e5bf95bc8026,9ee477bb-c04f-4dcd-9ace-95f1674d3073
I9qiqigKeRu0lTl4Jubxe,5fe51a2e-1bc7-4760-b9be-0255726985e0,211f5eca-e6d2-4b68-979e-7dd2e6c016da
26YYNrwBr08H1Y9i3wHg9,70670895-f367-4618-b811-694ed7242f74,d0a41aaa-6906-4bc6-9db2-23f90f923ff9
4BMxvaSiqPw5CtvbOSgwn,f8240003-2724-47ec-994b-4b51e02e6c6c,9cec8d88-7bca-488d-8155-fbd5c91f07f0
l80mC3cJMm9XtZOw2eat9,7f87d230-c5af-46ac-8355-c17abb1a939d,5d850345-8ef4-41d7-ab4c-8eb4c0afed15
3HRtJihraD5bXgAooIVAv,213c29c0-5ab7-4ed9-a5a3-1e76ff8af8bf,ba74efa6-aafb-4f43-87f9-3fd5427f80d0
5qV81zK6My6UHHhAumi1y,8d752a51-6498-4f53-b73d-e64ddbd8ce49,77295a94-dab8-48f7-89af-2f956fb3adb3
S2oQr8hLkUlyVoicjL7iF,a6cba30a-2ded-490d-b760-5535a3e437b9,4802f755-a6f9-4738-9c99-35fc0b2a4ae3
9vDp1SqPbfrvu4aXffh6m,7ae96a23-16af-4a7f-8b9f-a806c081312d,8dd3bc63-2daf-4ea1-a4cc-d68a466c1b2f
4W78FDsvefk6dODw8ydeW,2a78d377-bc4b-4388-af03-a8c7e6e20a13,4e8c223f-bda6-4881-a25f-29af69e194a9
QJw6vI2e4DA7ONJi9LPyb,30406f26-bfbd-461d-a45d-3a9483e55dd0,f303f5c7-87b9-464e-a420-c6d0381a6d5a
DzXuAPPWyIqynbRbh1Nj0,cf6b4e34-a27d-4461-a715-8e896816b0e3,7fac577f-1cae-458c-a317-3129bcc3a885
9e7aEibLbu3evG8WYNRdo,9828add4-6bfd-45e1-af2e-6ade4799d0f7,246caf0b-df37-4ace-af3b-87a81fa305ca
3uTIhgyjbwSj68uNTg4IE,c9ddc2bb-d7de-43a3-9af2-2ba23c68055e,e6b1de79-8562-4c37-b828-48413a7bfa51
gxkpf5wkq9ZFPVOhnxp6P,30eebb0b-393c-46a3-8581-8e7b35e2f8ff,4c58ac6e-856f-40ee-94a1-966e2c36e24e
tgCCwD2k3myjXTu9pFgGc,2f221566-28a7-4c45-a1ec-bd7269712146,8462c8b2-b809-4d15-9da8-2354043f4eff
P311ovLHESqq5dn3lnM59,9bd9ce94-38e0-449d-ac5b-ac5fc37edfb2,544eb09e-5d54-4b1c-b11b-264943ff13dd
VPegZoG7OYPNaz5vLg785,89e036ad-d570-4b15-9355-bab47be30da6,81d363b7-8a1e-4c12-b20a-0ead701650d6
IDJFrEQO7UIuynuGSbunn,f3a30fc3-1f3b-483a-b066-9d01c28ad1b3,18649eea-566c-4f22-b2fd-75700122377b
0fGcrfhF68yoZjWsTcOCR,ed80b57d-8d89-4281-8a0d-844cd998b6b2,7272c855-39c5-4f92-90cc-a58592ea369c
E8ycgqOPb4BtgJHBU9mcQ,ed734a22-4928-4fa2-a9b0-5a458954b987,f196cba2-f6de-40cc-a14b-a8603acf5748
YUxNn2DcW9HwtvIyK0vH4,8d146c61-ad41-4b9e-a607-c506535cba87,83809087-b0ec-4cc4-bff1-f6eaac0ef56d
SOordujHbDJE3LNR6Affv,7bbb0a89-0425-4376-b6b3-c57dc22a0e87,30be9e61-6ca9-4c9c-a693-5c03c37a98b3
EFN4ITwQp82MKaPxkzP5c,a8213db0-a072-49a0-949a-391c36885820,c254c6ad-de4e-4c60-8e28-b19f09dc5746
q1oDUb2iv5zsPEPqaLQLZ,d246c0fb-c849-4911-aec0-3e9b293cba12,ebc9d305-cad1-4077-933d-e46df63dc488
oI0MwO1JCr0E6qTRsaj3g,13431a79-4b73-4d70-9563-52fd3aec45c7,4e3fa908-4efe-4fe1-9138-d6bf522954e0
c3lXE1uCc0spzPusTLvzp,494ff884-aa3d-4eec-b7ee-e0dade6e339f,566ca2f6-9b4d-456c-bc15-72320a97c624
mXufV2VW0XEmcjG9jKb8M,e5dce1d0-67e4-432c-a63d-7bc2f763bd82,7949177e-d65f-4c41-bb78-55c48d6b1734
1JdD7pRoT51K8bYukWOvB,a94d5f7e-c87d-48d3-9a3c-d45786df4341,18277586-2feb-4b5a-9b08-00533c746352
BNmU2tC0r4kmQEbZbVodf,bac7d33c-525b-49ae-bc19-d856777afb19,aa9de82d-b88c-486a-b8b0-2448c89b27e0
k8ctYmMaEL4e6vOuXt9Gg,78f41a9d-6541-4f51-ba12-eadcd5905d9b,863951a0-b908-4364-a4ce-934cf0204735
gNixQ9KphZdrxCVrazBSO,0d5f2a18-3035-43fb-b859-94e7622813b0,f9982c33-9b78-4d32-9b93-1bdfeba516e1
cueijoOs4y5RJdPuNlpoh,1e7905fc-3902-49a5-9ec8-ca55514c82f7,c6ae56ef-8402-4a7a-98e6-b0b0a80d8d7c
sFwTSVer3AWgstb8gYDn6,df71045e-7064-4df1-ab02-5a1f5eb666c2,08e35106-f3fc-4d5e-a178-c96af6f745f0
13NYTFeW9lXUwLev0nPcH,d4b9dee1-05af-42d8-8796-aa6ce00a7e85,fc6946e1-56f5-4f5e-803a-430378ffbf79
HUDJUZwtAVMbJWjO80Kiw,03e2b972-53a3-46f0-9c7c-82cf45447b9b,75bb858f-8b06-4d7e-8d49-40f71e704bc3
F8ZTr0FNt443ADwExdkIp,2953df06-818f-404d-92a8-df4ed498cc3b,cc001cf5-0c9f-49ad-86b2-6789502f646e
ZN0oGIUAIu6mwF3mIx2x8,9a045900-5ce8-4543-9c02-0a922fc5d242,6239fa5c-9152-402b-bef5-673fb5441dfd
yLugioP2fm7iQkNl93DJb,d1b66d09-4da8-4d2e-93cf-bc54898ece30,e773e7e2-0d3a-4b90-a495-11fb0629eaf0
fFlxdFJIiKwTRe6jC4iQH,a091a8f7-1dc9-4b6c-a340-e777a52b49a4,19a1e4c3-c46e-4469-b7f2-bd0effaa3346
bwEFSqtBhDprcHL2oWZ8i,709d43aa-5d39-41b7-9eb9-816800fa75fa,b20c335b-109b-4093-abb5-aff929d9e662
99OTLeCbVfZsYDKxjYz7O,4a1746f2-4890-4bc2-9db5-fd20b214d4ca,54b08ccd-2079-4f70-8604-a70f3628deb7
N5cvhalNk0Oia6fytyg6k,13787e80-4e5f-4298-a583-93464c46c1e8,593378b5-7ce1-4cf9-aaac-ebe2f1a7310a
A0TT0U2eLUTLc5TjfETbp,7af1f8a2-7157-4729-91ad-750923719934,9db1f83e-2402-42e2-98b0-942d7d42581f
MzCAJTIOmPm7sKp8Oz40C,8a3f7c95-bbfd-4169-8fa4-1e62a6dbf9b0,f01d5d6a-abe3-4a66-809c-154810449b7a
DuYZZnuQX1E1Z3mZm3Egt,b7b9557f-0571-4fc5-bd1e-9b3363db20ca,348ef3af-73d0-40f9-8bba-c9e1c1515f16
jOjKwRXGfhOKG6HbZ6q6b,30f81f0f-e832-4422-9de6-335842e12e4f,e302215f-e5a5-4af7-8754-aa8e13fa22f6
GLrMkTuEXSlyu61WWwwZP,4050558b-cd41-4058-b584-e10aeb19948f,6ad67102-824a-41f1-ac64-2d6df2b1fd77
OiShbpkp48ZBLzAlHerRk,b8687e1b-f780-4617-a001-e60c2fa30b75,8cbd5dea-9fcc-4b1a-b8a5-e7049707aa37
aWbOREeWUv77L7xkkYFoK,97b18bd3-eb62-4223-a0a0-02a271ffcb57,3380c2e7-0cfd-48c7-b358-eabdc0aa6ef0
9UUKm9L0PNWk6CKuYLPQd,feb9fb52-b151-453c-9e9a-570e30e7ebf6,6b7a52ba-ccd5-4011-a99d-23794e0d144e
gZj2Ad8kbOa6CxA9MaGzb,50c17c3d-3daa-4597-a57f-ba1188c03e5a,a31bd8ac-524c-4796-b139-89c1646ccd50
upcrG0qXyTc4KP6UOlz0o,a4bbbabf-9892-4937-aad2-966e2d8fd3e8,1efaaa58-6df8-4078-b7d4-3b9685afc00b
bthRQYBg1XjGMfTxf9NOK,6fa72dec-71b6-49eb-8e13-4571f75303e2,67d473db-ba06-4214-94ef-56669a705b74
KrkyMP60meITSBZwAFxlX,7245126c-6f6b-42ea-9b82-babfe18ab7b1,be1b0c88-b686-47fd-a0d2-27a4a1a363ed
qsDlUbxqdJFEj9Vs5RKCX,9f7a251b-03f7-4e7d-bc90-c3c9789e6f0a,b995b7cd-b6f4-45fa-a093-d8a4d4607c13
TZr0Sc8oyN2uVbLEWrLXQ,ff3a3964-1d77-4faf-b8f5-fa4a38aa3021,81b19584-0291-448f-bc89-121e86bedb42
LD7vC3lbjtc1QrG3Yk6gR,34df0692-19bc-4045-a04a-1dd869fda637,9b4db559-61aa-44b6-b5e8-b57801f60b87
hq4MEkwCAA3MZGN7Xk0F8,b754ee5a-406a-4c4e-90da-01fea32aaa61,5c6294ec-d3a8-4a36-b5b4-e79efc39e2f6
6YZMB9FtTaJSY6IVRBG6r,7ba075b4-389b-4805-b1a0-475e1aa6ab91,3f9a8923-4a10-4809-bc44-6db9a1f5f02f
HmSpFGr0IAFQpFumZzqa0,415b88b6-cc8c-447c-8562-a5cf5541924c,bc1c1f64-323b-4ef6-a5c8-52a4e942fd14
aip4LI4CFUVssDEtWBYsa,38aea241-3cc3-4a09-829f-d8e1bca0500d,b2303ea1-db6a-4c2b-a3e6-225797541962
SppeYFG50amGGFW8TYlHt,bebc3ec0-5446-466f-8608-17309ed692d8,6ff21ed5-c600-41bd-89c6-7e835062dbcf
9Xs68R3oCmzfSgCgAVXIW,9dec5538-7196-4445-9f80-5ae4df4bc965,b614324a-1847-4dff-b6a9-bf3459106d64
pWgMAnQP84tJrtxf5n7to,f3d3192f-fcdd-4d0f-b353-39d77fdfbb0e,c003c5e0-a821-4a4e-8d27-0ca6a6cd3e52
zVFjz4SI6iENis2ttEhKA,0225c893-2726-4062-9e29-b437fcb80343,9d5e9dd5-d7c2-4d47-9ab2-2a7e3be47275
TtRlECS52hCD7mw8z1H74,e9605a5c-9322-4ccf-a43b-0a533df4b179,9b710a1b-ec26-47f5-b604-fa695d126c24
RvHliDoR2Do7qdvoQjXcJ,ce8ede94-1796-4488-b752-8a367dc2b32e,1ad683ed-7c3d-4997-98cc-e1ef937e1cf5
jxaHhdeH24968kEtqtSmZ,efdda45c-ed66-49aa-8ca8-6133a6cfe093,cc297ee9-244e-4da3-9805-e848f7ebe0b9
98e1LoJN0N0SPj1Zalkpp,2bdcd58c-3a54-42a8-a2ee-45d1d8638ffb,90af8422-113d-4a0f-9d91-1be0436cf90d
BWNKrg8lr66VqwYmjkxJJ,7f64f2b7-362c-4a14-9e46-79760696742e,b28c1885-a880-4653-9f5c-cd19902951a5
DpUWqTeI7Nv5xNXBhjphe,f8a387c2-3a5b-4a73-a57d-11f2a834c8f4,d3a0fa4a-6d0b-4dfa-a611-a09c3a9f722d
U0GkhK69P8algfWGKVURG,86f20e7e-acf6-45c0-8fc6-0c008ec9bc4c,d6a948ec-97df-4a8a-89cb-2da2f8c5503e
JPZwQzOZa5M0rETvMN5od,daba156d-fb1c-43f5-967b-4d88991de058,30adfe59-7b20-4316-883c-4d0ac8fdcfb1
LhdaYeMzTKgclo3aVrbKb,e956d2c9-fc62-4441-add9-f95d531766a4,ef16f547-0542-4264-a248-be8785dc9ea4
05V6PPU8GN8EoSAka08TP,c6286a2d-4874-401c-bec7-2e06484434fb,1192bcda-0808-4d4d-956b-283b57b3878b
q8i66pqvRCTigXjGJ1JhQ,62cfa0de-d399-4918-b280-be328341a72a,9c18629c-c45b-4f01-b308-1c7dfbb7a21a
V0wpvFyCs3wh6k1xMn4al,0f49e517-7aaf-4db9-91b2-e835ad609c03,172d583e-3d20-46d7-8769-401f7a2fad40
kYNVCxD3jfsLeAGSjtbAx,d17f7eb3-9f91-400a-998c-b4c2671a3815,ea2c8b02-e636-442e-830d-78de48db218b
7T6EWiocqbp1sdwPYYQZd,8866f7a2-1896-4797-8c12-dbbba19ce6ba,d0ccd212-91df-42ea-b0c7-8d7465b3612b
nDLbzBxOTGGE1WyD6xCp2,19d4cba9-d1f7-49d8-9996-5420e2c1f60f,ac4375a7-451d-4612-aa05-f5408426acf8
61a2AVYpPFeaYJo5n7UXM,f341be17-65ee-4e97-9fe1-ae0106477a42,cb098c5c-d544-4968-9217-9c3a0e48b4ff
UIK9qkcyse0QwwnpGDT8D,b9906632-2a8d-4e93-9e1c-9baab32bd03a,0efa4b15-5b44-4d1d-8248-fe97abfe313f
MBRj1F045qNQC1K1UEjnL,d9c14ed3-e252-4352-9857-7e8d554f5a4b,2f9d28b8-443d-40a3-b2a1-39496367db02
INdjpB4i7sHQI6R9ZWgOU,971c3853-53b1-423b-a656-502cccfb7343,c7a47d6d-16e8-4931-a2d7-e08d2d6151f7
fLUXVkwnMHz4RHYUTl8fm,e40f6e66-cfe0-4343-9689-939338632da1,22e986f9-1492-4da5-9100-1db46b834dad
2zX6i03nURM22xRpsZOkC,bd521430-71bf-417e-a174-3fd54bcc8123,8a0f424c-677f-409c-a731-8ad0a922160d
PQwPZJ34dkRmn8SeUL4X9,4a151a25-0db3-48de-a1cc-2e4e8ba5714b,830d80a7-55a8-4f34-84bd-df933aa2505a
VsbVLuUlifb42GJBt0vlg,6e85738c-b568-4b9c-a924-b23c401ceb3f,e35c1033-dec1-4f5a-9d8c-8cbf953656f8
Ux5JBtLKGw65btlWacr3E,24227381-0ba8-4a73-a0c4-26c4dbfb654c,9ef758a9-cf99-4832-bafd-f28247055875
EBjNA1rjU7uPqjXXwb5Bw,291ea824-7f94-4d9a-b8ca-1dd1df77095e,506e3c9b-a734-497f-85e0-57cd714077d6
gLMAEMI3kF7laLoXpRJSN,686119df-2862-4c45-94a3-ca43993e60a6,f7cf792d-9ae9-456e-a1bb-b561847d6b2c
XlAEEszjTZ3pqfJZJVBvz,f7dca5a3-87e8-46b7-8d60-3a60c78224a2,43e2d4ec-6e8e-4f37-9999-c7e17e8a35f9
cmxB0krTfYVgVAR66gZOy,51638ebe-a285-4cd9-9903-a914bd07d3d5,08aa9edb-2ea2-4b37-b33b-779bc8a0da73
QEt6nu2hewrDoXrTbVxL3,8e94dc7d-08bc-48d7-b740-0db4f10d835a,35ac93e9-6cfa-4051-9a38-e1f7ede43b9c
VEi22T14Chrz5OYvR863D,104884d5-9352-4f12-aec8-eed9271d5056,93dadf27-206d-45de-bd6f-73dff1adc926
jNcxKM1CbGrQfrzDbu689,f57b4674-2c71-43b3-b341-4a7789da0539,7dab85f3-3325-47f3-9ef5-d32244d33713
Q9tcdA9sgGHbHckwEWahQ,e7447e46-3bb8-45ac-adf3-ac390a1c540b,1c928669-59b1-4b0c-9e0a-0c9446d33ec0
yZdYJ34ubtNk0ASvKT4zu,92d3f463-3246-4ab1-9601-0d714960e303,19b10f6a-9801-46b8-8eb4-8a1ef4c7362d
A6ZFXbzPvI1wgzC7voXfy,cebe5a97-c71b-4cf7-a9bb-1cb9b2cbec3f,59f08e28-7b12-47cf-8f33-dd7248e19a13
wcjkqtcUV7yu7EvvLBArS,d8ceafd6-7d81-4c12-a003-3f50fb8f8076,3c4e5b15-6932-48f7-b0a8-a0afa4627f19
w9psdJfO6FkkdqBuXVm2x,8c31fad9-3999-4ee7-837c-7b1daa5fb476,e9116651-0d83-4d3a-a74d-feef2ca15403
DpO5XJuWWuwr6qkjIkLJa,bda1c474-91c9-48b3-bde8-ae2443997a69,6dd748a9-ff6a-4bb7-805e-13bf96f2cff4
rYwDV3yuSLrkVOau3c34a,be6c588a-d8db-4323-b86a-5dfa963f372b,10d4161f-8b66-433a-9861-175078a048d5
10LEGHcp9fP9Xji3sAHCO,e3349241-2c30-4491-92e4-012331eaf92b,736a9407-8c3f-4344-baaf-433c022a6f68
YxiAzxnj66UoIpio51U6B,004230c9-2e03-4da1-864a-0427e4982845,3e59fb41-3b71-4aa2-99df-3e62d081b6e9
pdRbeZxyboAROf9ntCvdC,a879955e-797f-4cef-baea-a7c8891d9d79,d7051893-3f0f-4b9d-ac3c-1865b142858b
V9eCSBOlfLTFoGXPUZJ8P,b8f5d240-6481-4e7f-8ba1-83e351d5646d,31a6f121-64f0-4081-9d67-4fb80dbf9255
nCUc0Lky7gxFjysr6Z1HI,5fcb9ee0-ffe6-454d-b20c-a36cc24cc529,1271c981-9080-47c3-851e-1ed2b32e27cb
qJqtTkViAuCKdIVxE1bkY,f389529a-e496-49dd-9787-79c75878559d,ab518ada-df46-4905-accf-8a83e00fbde8
DabnBo4JzljImRGMG25j6,0c87c5e4-95bf-4db7-b022-be00f1bf0c94,93da0710-4a24-4c16-b139-b6a30512a0d0
v7xcNheKV4xaKtTNlnzwb,8f3015f8-9427-4b4a-92b3-0cb51d6b3693,60f73db6-e622-48a8-b143-47dbfa8cca5d
Aka8G3Q9ej7KgdK3GRG8H,d5cda927-8f75-4613-910f-eb929bf2c24e,abaf29f9-a050-443f-b5b4-b783863ae8a8
j3rZOEmMEREf3WMSp9oTS,4c11650d-156e-4417-80dc-d5d36cc317b1,08c7f306-cf86-4633-9b36-423792862c32
AcakJzxPoMijKcZxLhNSu,188eac85-08dd-4e3e-967e-76ad48c19b5e,e3b44fc0-2f8c-4801-9278-75cde358f323
nHcZJS740aZOrdu8TyFDA,c03fc400-cd30-487d-b817-251d767fb222,c22188d0-b014-46a3-9eb7-67f1dde3ee01
pu8hblh2N3aqorNMp5WKL,53757990-db05-4e69-b67e-1d0ad1b6873d,3e52637f-bafa-4720-beea-3cdbcd5b3aad
ABE2Al1Mz7WM782NLZyC8,b6ad63e4-874a-41df-8a14-21e848cb7026,340214ae-38dc-401a-b367-d75bd16c567c
feIJToztquK4DvhQdEV52,2fa635da-f72c-4d30-a7f4-621eec36f627,2dc5a32e-6f44-4700-9290-137242db0dbc
lKaEHCdBuf316fOgLV5PJ,6211090c-88df-442b-bb93-483fd978e6f7,47f37ccc-e4a3-4a5b-ad63-4bf53d3f5844
0f5VwIirvEAdsdbtj4aAi,0e0ed4d8-a793-497a-837a-df0e0dad4dce,95ed500f-e3fa-4694-a61c-81d685f18cba
i6I9mdlV6HeiIYiq7iHrG,aef43daa-ec3e-4fd6-804b-d375201d336f,2aac6f17-7977-485a-95d0-26bdbc7fee69
FRWd8URJVDHnmYUYYUKO3,9fa6aff5-bfa2-45ab-a9ce-7229698ed8a1,01942065-8639-4489-95dd-595409a8884a
ty6j5aZP9mOCMHAqm8XFl,d6178ac6-2f7d-475a-84c4-10645f544124,fe6174af-c6e4-472b-b896-8b9fdc51c3a0
n4NBsRH8gOYVxOZPOOv09,3b0911b5-82f7-469b-8a84-0103c0a62ab1,e94fb2e7-7ea9-4fe5-b021-d63aeef68c56
LEPDH1S2pthLluo9IsyMv,a3e42ed1-04be-4128-a81c-a360c09ef156,895ac711-a4f6-4a30-b830-b95c8caa3db1
SRxcVKnPwHr2GklfIQImo,4f592e4a-4834-45c4-bc97-24f7021c2e90,cea55c74-37d2-48a4-90e2-443c59ef5dff
78070qBczPN1aa85cHjJE,ea0b7cab-1ccc-43b2-97b8-a44129551dd3,1439095c-3e97-4718-bb32-63954df5cd79
88UIsXzJTkawquPqwKgBu,4ea1c4c5-4705-4f9e-bd2e-031a289b0ce9,ed8bc048-be38-425f-a0e2-1b2c19c271f5
FsrpfLxgRL9UniIrc7c5o,1b396895-5753-4ed0-bae2-f08e8c846e62,8231efaa-09fc-4856-8ac0-aa6aaab1d4a0
oyaWUzbJHrhqrOJ97H3Bs,ed1da89d-b3ff-4a1a-a902-91540999aef6,bcb2be93-4ad2-4576-9a28-dc1d6245f7dd
IR4y9pazBzA0ukYUzLDsP,565a181c-6cc4-483b-ae54-a54fb9fe2974,621b9afe-ddb1-45c3-b7c4-2e6f23788af9
WSasdEWD0XrUBqcBWeMch,ca094fc1-97b8-4c7d-95a0-4a00910dd681,3be107d1-f043-457f-8cc8-67ca77bc53d7
bcaMB1FOXpWhfMPtCiMjj,d29ccb51-5d0c-402c-ac7a-d72773f0d86a,0e1bd2e0-5871-452a-840b-6b3512a04ed0
zTFh2qw6du5ekDZ8xy9Rs,25c0ddb6-6f4d-4c98-be03-39e4ca0aa6e0,d932cdeb-2097-4940-b62b-ad0ce7ca60ce
WDWz01L08hrOZnd0Swdff,039f0833-ecc4-4632-9059-e6072ed2ec9d,85e13537-4014-43dd-8ecf-e6137e539e5a
gVuqtvgbzbjwLAMmY3all,1ad626ef-213f-4bba-a770-1cb150e27a2d,09356f66-1d98-4d24-a4e4-a86090f5c41e
yGBvMTnF3sWZ8AxjogVlN,2a46d77c-cd3b-49b1-b535-be81dd27d62b,07b78df9-e7cb-4fef-ab1a-fd101ec608a9
ZWBXiuyeeXXeeRNy25kHW,a37913b4-3ead-4067-96de-85296b5b828d,d33049b3-dddf-4f93-9bce-d0bcce60ff03
1j2w41A1hi0cpbBn2otO2,eaac3244-391e-4fbd-a114-6d9ba49b62a6,553ebef0-7819-453e-9231-5178aa8cf1ec
v9kZpKol6uZ2NBEprMSPP,61b044be-26ac-49a1-9679-f60629628c96,3586c85d-f415-4b76-a37b-ea290908ee39
soliSjWusY4GsDErGU5yX,d0ad4971-a944-4616-970c-46b01d550026,990131ab-dea4-43d3-bb97-e5dc7605ccfb
QxTbJGUyBdCbcDCINCNms,703aa0a3-dedc-47bf-9fc3-84f3aaa763ef,abf411a8-efdd-4944-8959-6ec2901e5506
2BQMUAyxVgi8BuGdPa5k4,b674dc60-d738-435c-8384-2f432a2e39a2,ea5db2d8-e2cf-40c6-92b6-ec49e6d9dd59
ADDnRM1IbpnODLbkIYSCs,0643e81c-c748-441c-887e-33a698b71829,ea42ee34-bd12-47de-bd68-3c7560df166b
boCf3FKjRYhmPGF235EDe,afc046ea-4726-4043-a929-10b2b2f1df30,34264dcd-43a6-4e8f-bcab-a3fe5cb25c45
x9yfRnTJgwH4NEGtoIsYJ,63c3fd70-6928-4c99-9803-ba0b6f38d353,5f8a3474-b63c-4254-84bd-0aa9d1271e8c
Mxb9OWCLPl9Lo93mGalwK,1326ab5f-a8ad-4563-b8dc-3cdbbe1526c1,db1ca101-25fa-4463-a851-9934d02aaa3f
t8VNoKiLszFdrfwmWNqeP,4b35e800-03dc-45c6-bad7-4b783ee4d203,d161f84c-27de-4ad0-8495-c86196cf7e51
Bc4nqldQZWbCVOfgo2bDm,563fb397-c0b5-422f-aac0-2edab4a07ab7,e253e8a5-0dd5-48ae-a30b-f6ba71c123f9
Rogfmy9tGcZdAsYfHf5e2,efe22a35-3925-4731-af7a-a69597a8606e,5f599614-bba4-4d82-8e18-339366042f62
ltyvp7lflT9xJSFo2WQtz,5da0cd02-d5c9-4ae5-8b2d-729ecc0396f6,022defeb-31f8-43b5-bd64-28a7790daf6a
VQCeYTy5iSvJ8AnBoUiy9,a3d0a58e-b685-4066-816b-fa634eb3f10c,01d98dc8-7eb4-4550-86d5-c357b143f7c3
uTOzszWzTGm4bioGk5t24,cc7bd77c-a207-44c3-a839-2866de156bd3,7ac286a2-8252-46bd-8700-975d5a5d693f
wpO6Xh3wekyAOYcwcyN1r,7b8f7a2c-47fd-441e-a37d-7b192ac9b755,258e0514-6040-4996-9149-590e93870a4e
0JnGbzGSj4McVGp5wDJNZ,74f5f535-4fae-45f7-818e-305f1da85a70,a6f0127e-b108-4b79-8dec-5bff096c2860
